"campaign_payload_ui_details_description_adopt"	"Прийнятий персонаж: %2%"	"true"
"campaign_payload_ui_details_description_assign_character_to_post"	"Призначення на посаду: %1%, %2%"	"true"
"campaign_payload_ui_details_description_att_bundle_dummy_antonina_theodosius_rejected_2"	"Ваша армія захворіла на дизентерію!"	"true"
"campaign_payload_ui_details_description_att_choice_issued_dummy"	"Незабаром виникне дилема."	"true"
"campaign_payload_ui_details_description_att_eos_marib_dam_repair_1"	"Залишення дамби напризволяще не коштує грошей, але пошкодження, ймовірно, будуть серйозними… Вона може навіть прорватися!"	"true"
"campaign_payload_ui_details_description_att_eos_marib_dam_repair_2"	"Деякого незначного ремонту може бути достатньо, щоб запобігти прориву дамби…"	"true"
"campaign_payload_ui_details_description_att_eos_marib_dam_repair_3"	"Масштабні ремонтні роботи, ймовірно, запобігнуть майже незначним пошкодженням."	"true"
"campaign_payload_ui_details_description_att_eos_marib_dam_repair_4"	"Повний ремонт дамби збереже її в належному робочому стані та забезпечить задоволення фермерів."	"true"
"campaign_payload_ui_details_description_att_mission_accepted_dummy"	"Завдання видано"	"true"
"campaign_payload_ui_details_description_att_mission_issued_dummy"	"Завдання буде видано найближчим часом."	"true"
"campaign_payload_ui_details_description_att_mission_rejected_dummy"	"Завдання відхилено"	"true"
"campaign_payload_ui_details_description_att_reinforcements_dummy"	"Підкріплення прибуло"	"true"
"campaign_payload_ui_details_description_become_retainer"	"Агента прийнято"	"true"
"campaign_payload_ui_details_description_bel_antonina_anastasius_1"	"Анастасія вбито"	"true"
"campaign_payload_ui_details_description_bel_antonina_gems_1"	"Шкода репутації"	"true"
"campaign_payload_ui_details_description_bel_antonina_ioanina_1"	"Велика одноразова виплата"	"true"
"campaign_payload_ui_details_description_bel_antonina_ioanina_2"	"Підвищена доброчесність"	"true"
"campaign_payload_ui_details_description_bel_antonina_ioanina_3"	"Підвищений контроль"	"true"
"campaign_payload_ui_details_description_bel_antonina_photius_1"	"Фотія вбито"	"true"
"campaign_payload_ui_details_description_bel_antonina_rumours_1"	"Феодосія вбито"	"true"
"campaign_payload_ui_details_description_bel_antonina_theodosius_1"	"Ваша дружина — один з ваших найбільших скарбів, коли вона задоволена, але ваші люди можуть вважати вас слабким."	"true"
"campaign_payload_ui_details_description_bel_antonina_theodosius_2"	"Ви вразили своїх людей, але відкинута Антоніна вдарить вас туди, де болить найбільше."	"true"
"campaign_payload_ui_details_description_bel_antonina_theodosius_response_1"	"Отримана риса: Добре политий"	"true"
"campaign_payload_ui_details_description_bel_antonina_theodosius_response_2"	"Усиновлено Феодосія"	"true"
"campaign_payload_ui_details_description_bel_justinian_amalasuntha_1"	"Значне покращення відносин з остготами"	"true"
"campaign_payload_ui_details_description_bel_justinian_amalasuntha_2"	"Відправлено армію в підкріплення"	"true"
"campaign_payload_ui_details_description_bel_justinian_amalasuntha_3"	"Армію підкріплення прибула"	"true"
"campaign_payload_ui_details_description_bel_narses_1"	"Задобрити Імператора та отримати корисного генерала, але ціною особистої влади."	"true"
"campaign_payload_ui_details_description_bel_narses_2"	"Невиконання цього наказу збільшить вашу власну силу та статус, але образить Імператора."	"true"
"campaign_payload_ui_details_description_bel_narses_response_1"	"Отримана риса: Добірний"	"true"
"campaign_payload_ui_details_description_bel_narses_response_2"	"Отримана риса: Верховний командувач"	"true"
"campaign_payload_ui_details_description_bel_photius_1"	"Збільшення доходу"	"true"
"campaign_payload_ui_details_description_bel_pope_1"	"Отримана риса: Захисник гармонії"	"true"
"campaign_payload_ui_details_description_bel_pope_2"	"Отримана риса: Захисник віри"	"true"
"campaign_payload_ui_details_description_bel_pope_request_1"	"Набирайте війська та пропагуйте офіційну віру Імперії."	"true"
"campaign_payload_ui_details_description_bel_pope_request_2"	"Дозвольте Папі залишитися в інтересах релігійної та дипломатичної гармонії."	"true"
"campaign_payload_ui_details_description_bel_rumours_1"	"Ви можете стати посміховиськом, але ви будете дуже багаті."	"true"
"campaign_payload_ui_details_description_bel_rumours_2"	"Відмовтеся від матеріальної вигоди, щоб зберегти свою честь."	"true"
"campaign_payload_ui_details_description_bel_rumours_response_1"	"Отримана риса: Рогоносець"	"true"
"campaign_payload_ui_details_description_bel_theodora_amalasuntha_1"	"Припинити виконання завдання і розлютити Юстиніана. Імператриця ж, однак, є приголомшливо цінним союзником."	"true"
"campaign_payload_ui_details_description_bel_theodora_amalasuntha_2"	"Імператриця може саботувати ваше фінансування, але ви можете отримати війська, виконавши місію."	"true"
"campaign_payload_ui_details_description_bel_theodora_ioanina_1"	"Знехтувати своєю дружиною та отримати війська від Імператриці, але ціною своєї репутації."	"true"
"campaign_payload_ui_details_description_bel_theodora_ioanina_2"	"Захистіть честь своєї родини та втіште дружину, убивши ґвалтівника."	"true"
"campaign_payload_ui_details_description_building_restriction_change"	"%1%"	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_1"	"Захоплення земель Карломана змусить його людей влаштувати власну війну."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_1_war"	"Незабаром між вами розпочнеться війна."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_2"	"Підтримка його сина неминуче призведе до значної доброзичливості між вашими двома фракціями."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_2_alliance"	"Фракція Карломана буде надзвичайно прихильна до вас у майбутньому."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_3"	"Фінансуючи сепаратистів, ми отримаємо деякі землі, які вони вже захопили."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_3_bankroll"	"Сепаратисти взяли під контроль деякі території від вашого імені."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_4"	"Уникати Карломана може здатися мудрим рішенням, але можливість може бути втрачена."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_loyalists"	"Лоялістська армія тепер захищає столицю Карломана."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_victory"	"Візьміть під контроль всю територію Карломана."	"true"
"campaign_payload_ui_details_description_cha_carloman_succession_war_declared"	"Фракція Карломана оголошує вам війну."	"true"
"campaign_payload_ui_details_description_damage_buildings"	"Пошкодження будівель"	"true"
"campaign_payload_ui_details_description_damage_buildings_home_region"	"Пошкодження будівель"	"true"
"campaign_payload_ui_details_description_demolish_building_chain"	"Знесення будівель"	"true"
"campaign_payload_ui_details_description_diplomatic_attitude_change"	"Ставлення (%2%): %\+1%"	"true"
"campaign_payload_ui_details_description_divorce"	"Розлучення персонажів: %1% та %2%"	"true"
"campaign_payload_ui_details_description_dumm_eos_insult_war"	"Сасаніди оголошують вам війну!"	"true"
"campaign_payload_ui_details_description_dummy_antes_1_1"	"Це, треба визнати, дуже сумнівне прохання, проте шанс отримати прихильність Риму, безумовно, вартий ризику."	"true"
"campaign_payload_ui_details_description_dummy_antes_1_2"	"Це явно найпідліша та найпрозоріша хитрість. Залишити його живим після спроби такої хитрості було б образою для племені та богів."	"true"
"campaign_payload_ui_details_description_dummy_antes_2_1"	"Мало що можна зробити, щоб виправити заплямовану вашу репутацію, і немає жодної гарантії, що його зможуть спіймати та притягнути до відповідальності. Відпустіть його та йдіть далі."	"true"
"campaign_payload_ui_details_description_dummy_antes_2_2"	"Цей чоловік обдурив усе плем'я. Цей обман не можна пробачити. Знайдіть його та вбийте."	"true"
"campaign_payload_ui_details_description_dummy_avars_proven_khagan"	"Припинення ефекту фракції «Сумнівний каган»."	"true"
"campaign_payload_ui_details_description_dummy_cordoba_1_1"	"Віддайте їм ваше золото, адже вторгнення не завдасть більше шкоди, ніж втрата кількох монет."	"true"
"campaign_payload_ui_details_description_dummy_cordoba_1_1_tax"	"[[rgba:160:0:0]]Ставка податку -20%[[/rgba:160:0:0]]"	"true"
"campaign_payload_ui_details_description_dummy_cordoba_1_2"	"Якщо ви зберете свої сили на березі, ворог може відступити від такої демонстрації."	"true"
"campaign_payload_ui_details_description_dummy_cordoba_1_3"	"Як і більшість ситуацій, цю можна вирішити мирним шляхом."	"true"
"campaign_payload_ui_details_description_dummy_cordoba_1_4"	"Хіба порожня погроза потребує відповіді\?"	"true"
"campaign_payload_ui_details_description_dummy_daughter_1"	"Покладіть край розбещеності своєї доньки та відновіть репутацію ціною її гніву."	"true"
"campaign_payload_ui_details_description_dummy_daughter_2"	"Відкинь ці чутки як безпідставні. Яке тобі діло до думки народу\? Ти ж король!"	"true"
"campaign_payload_ui_details_description_dummy_eos_civil_war"	"Незабаром спалахне громадянська війна…"	"true"
"campaign_payload_ui_details_description_dummy_eos_insult_1_choice_1"	"Ризикнути накликати гнів шаханшаха, звернувшись до нього безпосередньо."	"true"
"campaign_payload_ui_details_description_dummy_eos_insult_1_choice_2"	"Спробувати якомога непомітніше змінити тему, давши свою згоду."	"true"
"campaign_payload_ui_details_description_dummy_eos_insult_2_choice_1"	"Як він сміє таке казати! Вигнати його - і начхати на наслідки!"	"true"
"campaign_payload_ui_details_description_dummy_eos_insult_2_choice_2"	"Не можна ставити власну гордість вище за безпеку свого народу."	"true"
"campaign_payload_ui_details_description_dummy_eos_insult_3_choice_1"	"Скажи йому, що ти розумієш його точку зору, але не будеш королем, якщо не зможеш захистити своїх підданих."	"true"
"campaign_payload_ui_details_description_dummy_eos_insult_3_choice_2"	"Якщо догодити королю, це ризикуй глибоко ранити гордість свого народу, коли звістка пошириться."	"true"
"campaign_payload_ui_details_description_dummy_eos_sassanid_unhappy"	"Лідер Сасанідів буде незадоволений…"	"true"
"campaign_payload_ui_details_description_dummy_eos_settle_absorb"	"Поглинути землі тих союзників, яких ви звільнили."	"true"
"campaign_payload_ui_details_description_dummy_eos_settle_dont_absorb"	"Нехай ті, кого ви звільнили, залишаться вашими союзниками. Ви не заберете жодної з їхніх земель."	"true"
"campaign_payload_ui_details_description_dummy_irminsul_destroyed"	"Язичники повстають у гніві на руїнах Ірмінсула!"	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_1_1"	"Відмова від Равенни зменшить вашу силу, але повага до угоди Піпіна посіє добру волю між вами та папством."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_1_2"	"Стратегічно кажучи, Равенна — це не той регіон, який можна легко віддати, але відмова прийняти вимоги Папи, ймовірно, викличе його гнів."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_2_1"	"Загроза, яку становить Карл Великий, надзвичайна. Пом'якшення та відмова від Равенни можуть бути наймудрішим варіантом на цьому етапі."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_2_2"	"Пропонування великої суми грошей може призвести до того, що Папа відмовиться від своїх претензій на цю територію."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_2_3"	"Плазування перед Карлом Великим може схилити його на ваш бік у цьому питанні, але ви можете втратити повагу свого народу, зробивши це."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_2_4"	"Ви можете заслужити повагу Карла Великого, залишаючись непокірним, хоча ви можете так само легко втратити можливість вплинути на його думку."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_3_1"	"Виконайте вимоги Карла Великого та віддайте Равенну Папі. Це тепер єдиний спосіб уникнути війни з ним."	"true"
"campaign_payload_ui_details_description_dummy_lombard_pope_demands_3_2"	"Якщо цей регіон такий важливий, чи ваша гордість занадто велика, то війна з Карлом Великим — тепер єдиний варіант, що залишився для вас."	"true"
"campaign_payload_ui_details_description_dummy_mercia_1_1"	"Вчений Алкуїн хоче піти. Хто ми такі, щоб відмовляти в такому проханні\?"	"true"
"campaign_payload_ui_details_description_dummy_mercia_1_2"	"Ця людина надто важлива, щоб її втратити, проте Алкуїн, безсумнівно, буде незадоволений, якщо його змусять залишитися."	"true"
"campaign_payload_ui_details_description_dummy_mercia_2_1"	"Ризикувати накликати гнів Алкуїна може бути так само погано, як і втратити його. Не спалюйте мости та відпустіть його."	"true"
"campaign_payload_ui_details_description_dummy_mercia_2_2"	"Алкуїн залишиться вашим найважливішим вченим, королівству буде гірше без нього."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A1_choice_1"	"Це, мабуть, Кіт-сіт, сумнозвісна відьма, що змінює форму!"	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A1_choice_2"	"Це кіт. Він повинен шанувати короля!"	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A1i_choice_1"	"Рі хоче побачити це диво на власні очі."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A1i_choice_2"	"У Рі немає часу на вигадки, але він має час на золото!"	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A1ii_choice_1"	"Рі не відступає ні перед людьми, ні перед звірами."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A1ii_choice_2"	"Простий, ефективний спосіб виграти будь-яку битву воль."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A2_choice_1"	"Чоловік явно божевільний, а тепер у Рі зустріч з рибою."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A2_choice_2"	"Легендарний король був би могутнім союзником."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A3_choice_1"	"Кажуть, що нащадки келпі чудово вміють їздити верхи."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A3_choice_2"	"Вона може багато чому навчити Рі."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A_choice_1"	"Багатий і могутній, друїд, зрештою, все ще є інструментом інших."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A_choice_2"	"Що ще є зброєю, чашею чи інструментом\?"	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_A_choice_3"	"Ви хапаєте рибу та тікайте. Старий не піде за вами."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_B1_choice_1"	"Якщо він зможе їх врятувати, Рі це зробить."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_B1_choice_2"	"Якби шкіра мала силу, вони б нею вже скористалися."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_B2_choice_1"	"Цьому чоловікові не можна довіряти, тому Рі дає йому гідне покарання."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_B2_choice_2"	"Можливо, таким чином він зможе загладити скоєні ним провини."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_B_choice_1"	"У них має бути шанс довести свою невинність."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_B_choice_2"	"Справді\? Свиня\? Вони заслуговують на смерть лише за цю брехню."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_ebdani_choice_1"	"Чорне дзеркало його поверхні відображає кожну таємницю людства."	"true"
"campaign_payload_ui_details_description_dummy_ollam_ri_ebdani_choice_2"	"Первісні дерева обіцяють життя хоробрим і смерть необачним."	"true"
